vin,vehicle,vin_lookup_status,category,category_slug,assembly,assembly_title,source_url,illustration_url,illustration_file,part_number,description,detail,part_url,catalog_status
2C3CDXGJ2HH530684,2017 Dodge Charger R/T Scat Pack 6.4L V8 Gas,accepted_by_moparamerica_search,front-seat-adjusters,interior-trim--front-seats-adjusters-recliners-shields-and-risers,1,Seat Bolt,https://www.moparamerica.com/v-2017-dodge-charger--r-t-scat-pack--6-4l-v8-gas/interior-trim--front-seats-adjusters-recliners-shields-and-risers?assembly=1,https://cdn-illustrations.revolutionparts.io/strapr1/196aeaf8e4b06d8f08b9f5482a557052/779f3373ee729415d93f9a015e8e7d9b.png,evidence/mopar/illustrations/2C3CDXGJ2HH530684/front-seat-adjusters__assembly-01.png,1UW25DX9AB,"Front Seat Anchor Bolt Cover, Left",FRONT SEAT ANCHOR BOLT,https://www.moparamerica.com/oem-parts/mopar-front-seat-anchor-bolt-cover-left-1uw25dx9ab,catalog_candidate; option/sales-code qualifier not resolved
2C3CDXGJ2HH530684,2017 Dodge Charger R/T Scat Pack 6.4L V8 Gas,accepted_by_moparamerica_search,front-seat-adjusters,interior-trim--front-seats-adjusters-recliners-shields-and-risers,1,Seat Bolt,https://www.moparamerica.com/v-2017-dodge-charger--r-t-scat-pack--6-4l-v8-gas/interior-trim--front-seats-adjusters-recliners-shields-and-risers?assembly=1,https://cdn-illustrations.revolutionparts.io/strapr1/196aeaf8e4b06d8f08b9f5482a557052/779f3373ee729415d93f9a015e8e7d9b.png,evidence/mopar/illustrations/2C3CDXGJ2HH530684/front-seat-adjusters__assembly-01.png,68102131AA,Front Seat Back Frame,Includes Lumbar.,https://www.moparamerica.com/oem-parts/mopar-front-seat-back-frame-68102131aa,catalog_candidate; option/sales-code qualifier not resolved
2C3CDXGJ2HH530684,2017 Dodge Charger R/T Scat Pack 6.4L V8 Gas,accepted_by_moparamerica_search,front-seat-adjusters,interior-trim--front-seats-adjusters-recliners-shields-and-risers,1,Seat Bolt,https://www.moparamerica.com/v-2017-dodge-charger--r-t-scat-pack--6-4l-v8-gas/interior-trim--front-seats-adjusters-recliners-shields-and-risers?assembly=1,https://cdn-illustrations.revolutionparts.io/strapr1/196aeaf8e4b06d8f08b9f5482a557052/779f3373ee729415d93f9a015e8e7d9b.png,evidence/mopar/illustrations/2C3CDXGJ2HH530684/front-seat-adjusters__assembly-01.png,68104427AA,Front Seat Back Frame,Includes Lumbar.,https://www.moparamerica.com/oem-parts/mopar-front-seat-back-frame-68104427aa,catalog_candidate; option/sales-code qualifier not resolved
2C3CDXGJ2HH530684,2017 Dodge Charger R/T Scat Pack 6.4L V8 Gas,accepted_by_moparamerica_search,front-seat-adjusters,interior-trim--front-seats-adjusters-recliners-shields-and-risers,1,Seat Bolt,https://www.moparamerica.com/v-2017-dodge-charger--r-t-scat-pack--6-4l-v8-gas/interior-trim--front-seats-adjusters-recliners-shields-and-risers?assembly=1,https://cdn-illustrations.revolutionparts.io/strapr1/196aeaf8e4b06d8f08b9f5482a557052/779f3373ee729415d93f9a015e8e7d9b.png,evidence/mopar/illustrations/2C3CDXGJ2HH530684/front-seat-adjusters__assembly-01.png,68104489AA,Front Seat Back Frame,Includes Lumbar.,https://www.moparamerica.com/oem-parts/mopar-front-seat-back-frame-68104489aa,catalog_candidate; option/sales-code qualifier not resolved
2C3CDXGJ2HH530684,2017 Dodge Charger R/T Scat Pack 6.4L V8 Gas,accepted_by_moparamerica_search,front-seat-adjusters,interior-trim--front-seats-adjusters-recliners-shields-and-risers,1,Seat Bolt,https://www.moparamerica.com/v-2017-dodge-charger--r-t-scat-pack--6-4l-v8-gas/interior-trim--front-seats-adjusters-recliners-shields-and-risers?assembly=1,https://cdn-illustrations.revolutionparts.io/strapr1/196aeaf8e4b06d8f08b9f5482a557052/779f3373ee729415d93f9a015e8e7d9b.png,evidence/mopar/illustrations/2C3CDXGJ2HH530684/front-seat-adjusters__assembly-01.png,68159137AA,Front Seat Back Frame,,https://www.moparamerica.com/oem-parts/mopar-front-seat-back-frame-68159137aa,catalog_candidate; option/sales-code qualifier not resolved
2C3CDXGJ2HH530684,2017 Dodge Charger R/T Scat Pack 6.4L V8 Gas,accepted_by_moparamerica_search,front-seat-adjusters,interior-trim--front-seats-adjusters-recliners-shields-and-risers,1,Seat Bolt,https://www.moparamerica.com/v-2017-dodge-charger--r-t-scat-pack--6-4l-v8-gas/interior-trim--front-seats-adjusters-recliners-shields-and-risers?assembly=1,https://cdn-illustrations.revolutionparts.io/strapr1/196aeaf8e4b06d8f08b9f5482a557052/779f3373ee729415d93f9a015e8e7d9b.png,evidence/mopar/illustrations/2C3CDXGJ2HH530684/front-seat-adjusters__assembly-01.png,68159139AA,Front Seat Back Frame,,https://www.moparamerica.com/oem-parts/mopar-front-seat-back-frame-68159139aa,catalog_candidate; option/sales-code qualifier not resolved
2C3CDXGJ2HH530684,2017 Dodge Charger R/T Scat Pack 6.4L V8 Gas,accepted_by_moparamerica_search,front-seat-adjusters,interior-trim--front-seats-adjusters-recliners-shields-and-risers,1,Seat Bolt,https://www.moparamerica.com/v-2017-dodge-charger--r-t-scat-pack--6-4l-v8-gas/interior-trim--front-seats-adjusters-recliners-shields-and-risers?assembly=1,https://cdn-illustrations.revolutionparts.io/strapr1/196aeaf8e4b06d8f08b9f5482a557052/779f3373ee729415d93f9a015e8e7d9b.png,evidence/mopar/illustrations/2C3CDXGJ2HH530684/front-seat-adjusters__assembly-01.png,1UV72DX9AA,Handle,,https://www.moparamerica.com/oem-parts/mopar-recliner-handle-1uv72dx9aa,catalog_candidate; option/sales-code qualifier not resolved
2C3CDXGJ2HH530684,2017 Dodge Charger R/T Scat Pack 6.4L V8 Gas,accepted_by_moparamerica_search,front-seat-adjusters,interior-trim--front-seats-adjusters-recliners-shields-and-risers,1,Seat Bolt,https://www.moparamerica.com/v-2017-dodge-charger--r-t-scat-pack--6-4l-v8-gas/interior-trim--front-seats-adjusters-recliners-shields-and-risers?assembly=1,https://cdn-illustrations.revolutionparts.io/strapr1/196aeaf8e4b06d8f08b9f5482a557052/779f3373ee729415d93f9a015e8e7d9b.png,evidence/mopar/illustrations/2C3CDXGJ2HH530684/front-seat-adjusters__assembly-01.png,1UV73DX9AA,Handle,,https://www.moparamerica.com/oem-parts/mopar-recliner-handle-1uv73dx9aa,catalog_candidate; option/sales-code qualifier not resolved
2C3CDXGJ2HH530684,2017 Dodge Charger R/T Scat Pack 6.4L V8 Gas,accepted_by_moparamerica_search,front-seat-adjusters,interior-trim--front-seats-adjusters-recliners-shields-and-risers,1,Seat Bolt,https://www.moparamerica.com/v-2017-dodge-charger--r-t-scat-pack--6-4l-v8-gas/interior-trim--front-seats-adjusters-recliners-shields-and-risers?assembly=1,https://cdn-illustrations.revolutionparts.io/strapr1/196aeaf8e4b06d8f08b9f5482a557052/779f3373ee729415d93f9a015e8e7d9b.png,evidence/mopar/illustrations/2C3CDXGJ2HH530684/front-seat-adjusters__assembly-01.png,6507594AA,Hex Head Screw,Adjuster To Floor. M14x1.5x109.0. Front Seat Mounting to Floor.,https://www.moparamerica.com/oem-parts/mopar-hex-head-screw-6507594aa,catalog_candidate; option/sales-code qualifier not resolved
2C3CDXGJ2HH530684,2017 Dodge Charger R/T Scat Pack 6.4L V8 Gas,accepted_by_moparamerica_search,front-seat-adjusters,interior-trim--front-seats-adjusters-recliners-shields-and-risers,1,Seat Bolt,https://www.moparamerica.com/v-2017-dodge-charger--r-t-scat-pack--6-4l-v8-gas/interior-trim--front-seats-adjusters-recliners-shields-and-risers?assembly=1,https://cdn-illustrations.revolutionparts.io/strapr1/196aeaf8e4b06d8f08b9f5482a557052/779f3373ee729415d93f9a015e8e7d9b.png,evidence/mopar/illustrations/2C3CDXGJ2HH530684/front-seat-adjusters__assembly-01.png,68104961AA,Nut,Airbag Attaching. M6x1.00. Tag # L0202251 Must Also Order Matching Seat Back Wiring 68104433AB Tag # L0335508. Tag # L0274274 Must Also Order Matching Seat Back Wiring 68104433AB Tag # L0335508. Manl-rh-esd. Tag # L0212396 Must Also Order Matching Seat Back Wiring 68104433AB Tag # L0335508. Front. Tag # L0258783 Must Also Order Matching Seat Back Wiring 68102821AB Tag # L0335522.,https://www.moparamerica.com/oem-parts/mopar-nut-68104961aa,catalog_candidate; option/sales-code qualifier not resolved
2C3CDXGJ2HH530684,2017 Dodge Charger R/T Scat Pack 6.4L V8 Gas,accepted_by_moparamerica_search,front-seat-adjusters,interior-trim--front-seats-adjusters-recliners-shields-and-risers,1,Seat Bolt,https://www.moparamerica.com/v-2017-dodge-charger--r-t-scat-pack--6-4l-v8-gas/interior-trim--front-seats-adjusters-recliners-shields-and-risers?assembly=1,https://cdn-illustrations.revolutionparts.io/strapr1/196aeaf8e4b06d8f08b9f5482a557052/779f3373ee729415d93f9a015e8e7d9b.png,evidence/mopar/illustrations/2C3CDXGJ2HH530684/front-seat-adjusters__assembly-01.png,68264615AB,Power Seat Adjuster,,https://www.moparamerica.com/oem-parts/mopar-2015-2019-dodge-charger-power-seat-adjuster-68264615ab,catalog_candidate; option/sales-code qualifier not resolved
2C3CDXGJ2HH530684,2017 Dodge Charger R/T Scat Pack 6.4L V8 Gas,accepted_by_moparamerica_search,front-seat-adjusters,interior-trim--front-seats-adjusters-recliners-shields-and-risers,1,Seat Bolt,https://www.moparamerica.com/v-2017-dodge-charger--r-t-scat-pack--6-4l-v8-gas/interior-trim--front-seats-adjusters-recliners-shields-and-risers?assembly=1,https://cdn-illustrations.revolutionparts.io/strapr1/196aeaf8e4b06d8f08b9f5482a557052/779f3373ee729415d93f9a015e8e7d9b.png,evidence/mopar/illustrations/2C3CDXGJ2HH530684/front-seat-adjusters__assembly-01.png,1UV72DX9AA,Recliner Handle,,https://www.moparamerica.com/oem-parts/mopar-recliner-handle-1uv72dx9aa,catalog_candidate; option/sales-code qualifier not resolved
2C3CDXGJ2HH530684,2017 Dodge Charger R/T Scat Pack 6.4L V8 Gas,accepted_by_moparamerica_search,front-seat-adjusters,interior-trim--front-seats-adjusters-recliners-shields-and-risers,1,Seat Bolt,https://www.moparamerica.com/v-2017-dodge-charger--r-t-scat-pack--6-4l-v8-gas/interior-trim--front-seats-adjusters-recliners-shields-and-risers?assembly=1,https://cdn-illustrations.revolutionparts.io/strapr1/196aeaf8e4b06d8f08b9f5482a557052/779f3373ee729415d93f9a015e8e7d9b.png,evidence/mopar/illustrations/2C3CDXGJ2HH530684/front-seat-adjusters__assembly-01.png,1UV73DX9AA,Recliner Handle,,https://www.moparamerica.com/oem-parts/mopar-recliner-handle-1uv73dx9aa,catalog_candidate; option/sales-code qualifier not resolved
2C3CDXGJ2HH530684,2017 Dodge Charger R/T Scat Pack 6.4L V8 Gas,accepted_by_moparamerica_search,front-seat-adjusters,interior-trim--front-seats-adjusters-recliners-shields-and-risers,1,Seat Bolt,https://www.moparamerica.com/v-2017-dodge-charger--r-t-scat-pack--6-4l-v8-gas/interior-trim--front-seats-adjusters-recliners-shields-and-risers?assembly=1,https://cdn-illustrations.revolutionparts.io/strapr1/196aeaf8e4b06d8f08b9f5482a557052/779f3373ee729415d93f9a015e8e7d9b.png,evidence/mopar/illustrations/2C3CDXGJ2HH530684/front-seat-adjusters__assembly-01.png,6507594AA,Screw,,https://www.moparamerica.com/oem-parts/mopar-hex-head-screw-6507594aa,catalog_candidate; option/sales-code qualifier not resolved
