model,trim,slug,category,category_slug,source_url,part_number,normalized_part_number,description,detail,product_url
Charger,R/T 5.7L,v-2017-dodge-charger--r-t--5-7l-v8-gas,rear-seats,interior-trim--rear-seats-second-row,https://www.moparamerica.com/v-2017-dodge-charger--r-t--5-7l-v8-gas/interior-trim--rear-seats-second-row,5YA34DX9AA,5YA34DX9AA,Rear Seat Back Cover,![Image 221: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Positions:** Right | *Description:** Right.,https://www.moparamerica.com/oem-parts/mopar-rear-seat-back-cover-5ya34dx9aa
Charger,R/T 5.7L,v-2017-dodge-charger--r-t--5-7l-v8-gas,rear-seats,interior-trim--rear-seats-second-row,https://www.moparamerica.com/v-2017-dodge-charger--r-t--5-7l-v8-gas/interior-trim--rear-seats-second-row,6EP80LA8AA,6EP80LA8AA,Rear Seat Back Cover,![Image 223: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Positions:** Right | *Description:** Right. | MSRP  $430.00,https://www.moparamerica.com/oem-parts/mopar-rear-seat-back-cover-6ep80la8aa
Charger,R/T 5.7L,v-2017-dodge-charger--r-t--5-7l-v8-gas,rear-seats,interior-trim--rear-seats-second-row,https://www.moparamerica.com/v-2017-dodge-charger--r-t--5-7l-v8-gas/interior-trim--rear-seats-second-row,68104680AA,68104680AA,Heater Pad Left,![Image 225: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Description:** Seat Back. Seatback. | MSRP  $189.00 | $124.30,https://www.moparamerica.com/oem-parts/mopar-heater-pad-left-68104680aa
Charger,R/T 5.7L,v-2017-dodge-charger--r-t--5-7l-v8-gas,rear-seats,interior-trim--rear-seats-second-row,https://www.moparamerica.com/v-2017-dodge-charger--r-t--5-7l-v8-gas/interior-trim--rear-seats-second-row,68104700AA,68104700AA,Heater Pad Right,![Image 227: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Description:** Seat Back. Seatback. | MSRP  $173.00 | $113.30,https://www.moparamerica.com/oem-parts/mopar-heater-pad-right-68104700aa
Charger,R/T 5.7L,v-2017-dodge-charger--r-t--5-7l-v8-gas,rear-seats,interior-trim--rear-seats-second-row,https://www.moparamerica.com/v-2017-dodge-charger--r-t--5-7l-v8-gas/interior-trim--rear-seats-second-row,68275387AA,68275387AA,Seat Cushion Foam,"![Image 229: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Description:** Rear. | MSRP  $1,495.00 | $982.30",https://www.moparamerica.com/oem-parts/mopar-seat-cushion-foam-68275387aa
Charger,R/T 5.7L,v-2017-dodge-charger--r-t--5-7l-v8-gas,rear-seats,interior-trim--rear-seats-second-row,https://www.moparamerica.com/v-2017-dodge-charger--r-t--5-7l-v8-gas/interior-trim--rear-seats-second-row,68159140AA,68159140AA,Seat Cushion Foam,![Image 231: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Description:** SEAT CUSHION | MSRP  $602.00 | $397.10,https://www.moparamerica.com/oem-parts/mopar-seat-cushion-foam-68159140aa
Charger,R/T 5.7L,v-2017-dodge-charger--r-t--5-7l-v8-gas,rear-seats,interior-trim--rear-seats-second-row,https://www.moparamerica.com/v-2017-dodge-charger--r-t--5-7l-v8-gas/interior-trim--rear-seats-second-row,68104699AA,68104699AA,Heater Pad Left,![Image 233: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Description:** Seat Cushion. After 07/25/2011. | MSRP  $137.00 | $90.15,https://www.moparamerica.com/oem-parts/mopar-heater-pad-left-68104699aa
Charger,R/T 5.7L,v-2017-dodge-charger--r-t--5-7l-v8-gas,rear-seats,interior-trim--rear-seats-second-row,https://www.moparamerica.com/v-2017-dodge-charger--r-t--5-7l-v8-gas/interior-trim--rear-seats-second-row,68104698AA,68104698AA,Heater Pad Right,![Image 235: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Description:** Seat Cushion. After 07/25/2011. | MSRP  $177.00 | $116.60,https://www.moparamerica.com/oem-parts/mopar-heater-pad-right-68104698aa
Charger,R/T 5.7L,v-2017-dodge-charger--r-t--5-7l-v8-gas,rear-seats,interior-trim--rear-seats-second-row,https://www.moparamerica.com/v-2017-dodge-charger--r-t--5-7l-v8-gas/interior-trim--rear-seats-second-row,5YA35LR5AB,5YA35LR5AB,Rear Seat Cushion Cover,![Image 237: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Description:** REAR SEAT CUSHION | MSRP  $697.00 | $459.80,https://www.moparamerica.com/oem-parts/mopar-rear-seat-cushion-cover-5ya35lr5ab
Charger,R/T 5.7L,v-2017-dodge-charger--r-t--5-7l-v8-gas,rear-seats,interior-trim--rear-seats-second-row,https://www.moparamerica.com/v-2017-dodge-charger--r-t--5-7l-v8-gas/interior-trim--rear-seats-second-row,5XZ43LV5AA,5XZ43LV5AA,Rear Seat Cushion Cover,"![Image 239: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | MSRP  $3,640.00 | $2,398.00 | +",https://www.moparamerica.com/oem-parts/mopar-rear-seat-cushion-cover-5xz43lv5aa
Charger,R/T 5.7L,v-2017-dodge-charger--r-t--5-7l-v8-gas,rear-seats,interior-trim--rear-seats-second-row,https://www.moparamerica.com/v-2017-dodge-charger--r-t--5-7l-v8-gas/interior-trim--rear-seats-second-row,5XZ53LR5AB,5XZ53LR5AB,2015 2021 Dodge Charger Rear Seat Cushion Cover,"![Image 241: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | MSRP  $1,180.00 | $774.40 | +",https://www.moparamerica.com/oem-parts/mopar-2015-2021-dodge-charger-rear-seat-cushion-cover-5xz53lr5ab
Charger,R/T 5.7L,v-2017-dodge-charger--r-t--5-7l-v8-gas,rear-seats,interior-trim--rear-seats-second-row,https://www.moparamerica.com/v-2017-dodge-charger--r-t--5-7l-v8-gas/interior-trim--rear-seats-second-row,5YA35DX9AB,5YA35DX9AB,Rear Seat Cushion Cover,![Image 243: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | MSRP  $559.00 | $368.50,https://www.moparamerica.com/oem-parts/mopar-rear-seat-cushion-cover-5ya35dx9ab
Charger,R/T 5.7L,v-2017-dodge-charger--r-t--5-7l-v8-gas,rear-seats,interior-trim--rear-seats-second-row,https://www.moparamerica.com/v-2017-dodge-charger--r-t--5-7l-v8-gas/interior-trim--rear-seats-second-row,5YB76LA8AA,5YB76LA8AA,Rear Seat Cushion Cover,![Image 245: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | 11,https://www.moparamerica.com/oem-parts/mopar-rear-seat-cushion-cover-5yb76la8aa
Charger,R/T 5.7L,v-2017-dodge-charger--r-t--5-7l-v8-gas,rear-seats,interior-trim--rear-seats-second-row,https://www.moparamerica.com/v-2017-dodge-charger--r-t--5-7l-v8-gas/interior-trim--rear-seats-second-row,6HZ48LK5AA,6HZ48LK5AA,Rear Seat Cushion Cover,![Image 247: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | 11,https://www.moparamerica.com/oem-parts/mopar-rear-seat-cushion-cover-6hz48lk5aa
Charger,R/T 5.7L,v-2017-dodge-charger--r-t--5-7l-v8-gas,rear-seats,interior-trim--rear-seats-second-row,https://www.moparamerica.com/v-2017-dodge-charger--r-t--5-7l-v8-gas/interior-trim--rear-seats-second-row,5XZ61DX9AA,5XZ61DX9AA,Rear Seat Cushion Cover,"![Image 249: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | MSRP  $1,495.00 | $980.10 | +",https://www.moparamerica.com/oem-parts/mopar-rear-seat-cushion-cover-5xz61dx9aa
Charger,R/T 5.7L,v-2017-dodge-charger--r-t--5-7l-v8-gas,rear-seats,interior-trim--rear-seats-second-row,https://www.moparamerica.com/v-2017-dodge-charger--r-t--5-7l-v8-gas/interior-trim--rear-seats-second-row,5YA35LR5AA,5YA35LR5AA,Rear Seat Cushion Cover,![Image 251: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | 11,https://www.moparamerica.com/oem-parts/mopar-rear-seat-cushion-cover-5ya35lr5aa
Charger,R/T 5.7L,v-2017-dodge-charger--r-t--5-7l-v8-gas,rear-seats,interior-trim--rear-seats-second-row,https://www.moparamerica.com/v-2017-dodge-charger--r-t--5-7l-v8-gas/interior-trim--rear-seats-second-row,5XZ61LR5AA,5XZ61LR5AA,Rear Seat Cushion Cover,![Image 253: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | MSRP  $825.00 | $544.50 | +,https://www.moparamerica.com/oem-parts/mopar-rear-seat-cushion-cover-5xz61lr5aa
Charger,R/T 5.7L,v-2017-dodge-charger--r-t--5-7l-v8-gas,rear-seats,interior-trim--rear-seats-second-row,https://www.moparamerica.com/v-2017-dodge-charger--r-t--5-7l-v8-gas/interior-trim--rear-seats-second-row,5XZ53DX9AB,5XZ53DX9AB,2015 2021 Dodge Charger Rear Seat Cushion Cover,"![Image 255: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | MSRP  $1,250.00 | $821.70 | +",https://www.moparamerica.com/oem-parts/mopar-2015-2021-dodge-charger-rear-seat-cushion-cover-5xz53dx9ab
Charger,R/T 5.7L,v-2017-dodge-charger--r-t--5-7l-v8-gas,rear-seats,interior-trim--rear-seats-second-row,https://www.moparamerica.com/v-2017-dodge-charger--r-t--5-7l-v8-gas/interior-trim--rear-seats-second-row,5YB83DW1AA,5YB83DW1AA,Rear Seat Cushion Cover,![Image 257: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | 11,https://www.moparamerica.com/oem-parts/mopar-rear-seat-cushion-cover-5yb83dw1aa
Charger,R/T 5.7L,v-2017-dodge-charger--r-t--5-7l-v8-gas,rear-seats,interior-trim--rear-seats-second-row,https://www.moparamerica.com/v-2017-dodge-charger--r-t--5-7l-v8-gas/interior-trim--rear-seats-second-row,6EP81LA8AA,6EP81LA8AA,Rear Seat Cushion Cover,![Image 259: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | MSRP  $543.00 | $357.50 | +,https://www.moparamerica.com/oem-parts/mopar-rear-seat-cushion-cover-6ep81la8aa
Charger,R/T 5.7L,v-2017-dodge-charger--r-t--5-7l-v8-gas,rear-seats,interior-trim--rear-seats-second-row,https://www.moparamerica.com/v-2017-dodge-charger--r-t--5-7l-v8-gas/interior-trim--rear-seats-second-row,5XZ43DX9AA,5XZ43DX9AA,Rear Seat Cushion Cover,"![Image 261: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | MSRP  $3,740.00 | $2,464.00 | +",https://www.moparamerica.com/oem-parts/mopar-rear-seat-cushion-cover-5xz43dx9aa
Charger,R/T 5.7L,v-2017-dodge-charger--r-t--5-7l-v8-gas,rear-seats,interior-trim--rear-seats-second-row,https://www.moparamerica.com/v-2017-dodge-charger--r-t--5-7l-v8-gas/interior-trim--rear-seats-second-row,5YA11DX9AA,5YA11DX9AA,Rear Seat Cushion Cover,![Image 263: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | 11,https://www.moparamerica.com/oem-parts/mopar-rear-seat-cushion-cover-5ya11dx9aa
Charger,R/T 5.7L,v-2017-dodge-charger--r-t--5-7l-v8-gas,rear-seats,interior-trim--rear-seats-second-row,https://www.moparamerica.com/v-2017-dodge-charger--r-t--5-7l-v8-gas/interior-trim--rear-seats-second-row,5YB76DX9AA,5YB76DX9AA,Rear Seat Cushion Cover,![Image 265: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | MSRP  $588.00 | $387.20 | +,https://www.moparamerica.com/oem-parts/mopar-rear-seat-cushion-cover-5yb76dx9aa
Charger,R/T 5.7L,v-2017-dodge-charger--r-t--5-7l-v8-gas,rear-seats,interior-trim--rear-seats-second-row,https://www.moparamerica.com/v-2017-dodge-charger--r-t--5-7l-v8-gas/interior-trim--rear-seats-second-row,5XZ75DX9AA,5XZ75DX9AA,Rear Seat Cushion Cover,![Image 267: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | 12,https://www.moparamerica.com/oem-parts/mopar-rear-seat-cushion-cover-5xz75dx9aa
Charger,R/T 5.7L,v-2017-dodge-charger--r-t--5-7l-v8-gas,rear-seats,interior-trim--rear-seats-second-row,https://www.moparamerica.com/v-2017-dodge-charger--r-t--5-7l-v8-gas/interior-trim--rear-seats-second-row,68159129AA,68159129AA,Rear Seat Cushion Frame,![Image 269: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | MSRP  $194.00 | $127.60 | +,https://www.moparamerica.com/oem-parts/mopar-rear-seat-cushion-frame-68159129aa
Charger,R/T 5.7L,v-2017-dodge-charger--r-t--5-7l-v8-gas,rear-seat-adjusters,interior-trim--rear-seats-second-row-adjusters-recliners-shields-and-risers,https://www.moparamerica.com/v-2017-dodge-charger--r-t--5-7l-v8-gas/interior-trim--rear-seats-second-row-adjusters-recliners-shields-and-risers,6506220AA,6506220AA,Hex Flange Head Screw,![Image 38: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Description:** M6x1x25. Seat Striker To Shelf Panel. Striker Attach. Airbag Attaching. Tube to Trans Case. | MSRP  $3.05 | $1.93,https://www.moparamerica.com/oem-parts/mopar-hex-flange-head-screw-6506220aa
Charger,R/T 5.7L,v-2017-dodge-charger--r-t--5-7l-v8-gas,rear-seat-adjusters,interior-trim--rear-seats-second-row-adjusters-recliners-shields-and-risers,https://www.moparamerica.com/v-2017-dodge-charger--r-t--5-7l-v8-gas/interior-trim--rear-seats-second-row-adjusters-recliners-shields-and-risers,1UR18DX9AA,1UR18DX9AA,Close Out Cover,![Image 40: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Positions:** Left | *Description:** Armrest Pivot Left. | MSRP  $12.90,https://www.moparamerica.com/oem-parts/mopar-close-out-cover-1ur18dx9aa
Charger,R/T 5.7L,v-2017-dodge-charger--r-t--5-7l-v8-gas,rear-seat-adjusters,interior-trim--rear-seats-second-row-adjusters-recliners-shields-and-risers,https://www.moparamerica.com/v-2017-dodge-charger--r-t--5-7l-v8-gas/interior-trim--rear-seats-second-row-adjusters-recliners-shields-and-risers,68110233AA,68110233AA,Bushing,![Image 42: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Description:** Armrest. Right Pivot. Non-Metal 40% Inboard Pivot. | MSRP  $5.60 | $3.63,https://www.moparamerica.com/oem-parts/mopar-bushing-68110233aa
Charger,R/T 5.7L,v-2017-dodge-charger--r-t--5-7l-v8-gas,rear-seat-adjusters,interior-trim--rear-seats-second-row-adjusters-recliners-shields-and-risers,https://www.moparamerica.com/v-2017-dodge-charger--r-t--5-7l-v8-gas/interior-trim--rear-seats-second-row-adjusters-recliners-shields-and-risers,68104422AB,68104422AB,Rear Seat Back Panel Right,![Image 44: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | MSRP  $405.00 | $266.20 | +,https://www.moparamerica.com/oem-parts/mopar-rear-seat-back-panel-right-68104422ab
Charger,R/T 5.7L,v-2017-dodge-charger--r-t--5-7l-v8-gas,rear-seat-adjusters,interior-trim--rear-seats-second-row-adjusters-recliners-shields-and-risers,https://www.moparamerica.com/v-2017-dodge-charger--r-t--5-7l-v8-gas/interior-trim--rear-seats-second-row-adjusters-recliners-shields-and-risers,68104423AB,68104423AB,Rear Seat Back Panel Left,![Image 46: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | MSRP  $981.00 | $646.80 | +,https://www.moparamerica.com/oem-parts/mopar-rear-seat-back-panel-left-68104423ab
Charger,R/T 5.7L,v-2017-dodge-charger--r-t--5-7l-v8-gas,rear-seat-adjusters,interior-trim--rear-seats-second-row-adjusters-recliners-shields-and-risers,https://www.moparamerica.com/v-2017-dodge-charger--r-t--5-7l-v8-gas/interior-trim--rear-seats-second-row-adjusters-recliners-shields-and-risers,6101712,6101712,U Nut,![Image 48: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | MSRP  $9.20 | $6.05 | +,https://www.moparamerica.com/oem-parts/mopar-u-nut-6101712
Charger,R/T 5.7L,v-2017-dodge-charger--r-t--5-7l-v8-gas,rear-seat-adjusters,interior-trim--rear-seats-second-row-adjusters-recliners-shields-and-risers,https://www.moparamerica.com/v-2017-dodge-charger--r-t--5-7l-v8-gas/interior-trim--rear-seats-second-row-adjusters-recliners-shields-and-risers,4628848AB,4628848AB,Seat Back Latch Striker,![Image 50: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | MSRP  $57.50 | $37.90 | +,https://www.moparamerica.com/oem-parts/mopar-seat-back-latch-striker-4628848ab
Charger,R/T 5.7L,v-2017-dodge-charger--r-t--5-7l-v8-gas,rear-seat-adjusters,interior-trim--rear-seats-second-row-adjusters-recliners-shields-and-risers,https://www.moparamerica.com/v-2017-dodge-charger--r-t--5-7l-v8-gas/interior-trim--rear-seats-second-row-adjusters-recliners-shields-and-risers,68110232AA,68110232AA,Seat Latch,![Image 52: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | MSRP  $31.80 | $20.96 | +,https://www.moparamerica.com/oem-parts/mopar-seat-latch-68110232aa
Charger,R/T 5.7L,v-2017-dodge-charger--r-t--5-7l-v8-gas,rear-seat-adjusters,interior-trim--rear-seats-second-row-adjusters-recliners-shields-and-risers,https://www.moparamerica.com/v-2017-dodge-charger--r-t--5-7l-v8-gas/interior-trim--rear-seats-second-row-adjusters-recliners-shields-and-risers,68110213AA,68110213AA,Seat Bracket,![Image 54: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Positions:** Left | *Description:** Left Outboard. | MSRP  $233.00,https://www.moparamerica.com/oem-parts/mopar-seat-bracket-68110213aa
Charger,R/T 5.7L,v-2017-dodge-charger--r-t--5-7l-v8-gas,rear-seat-adjusters,interior-trim--rear-seats-second-row-adjusters-recliners-shields-and-risers,https://www.moparamerica.com/v-2017-dodge-charger--r-t--5-7l-v8-gas/interior-trim--rear-seats-second-row-adjusters-recliners-shields-and-risers,6502724,6502724,Hex Flange Nut,"![Image 56: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Description:** M12x1.75. Bracket to Body. Bracket To Transmission Mount. Rear, Rack and Pinion to Cradle. Sway Bar Link to Sway Bar. Rear Seat To Floor. Rear EPS Gear to Cradle. Clevis Pinch Attaching. Blocker to Tran Mount Nut Front. | MSRP  $7.35 | $4.73",https://www.moparamerica.com/oem-parts/mopar-hex-flange-nut-6502724
Charger,R/T 5.7L,v-2017-dodge-charger--r-t--5-7l-v8-gas,rear-seat-adjusters,interior-trim--rear-seats-second-row-adjusters-recliners-shields-and-risers,https://www.moparamerica.com/v-2017-dodge-charger--r-t--5-7l-v8-gas/interior-trim--rear-seats-second-row-adjusters-recliners-shields-and-risers,68104425AA,68104425AA,Bracket,![Image 58: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Description:** Armrest Detent. | MSRP  $5.75 | $3.74,https://www.moparamerica.com/oem-parts/mopar-bracket-68104425aa
Charger,R/T 5.7L,v-2017-dodge-charger--r-t--5-7l-v8-gas,rear-seat-adjusters,interior-trim--rear-seats-second-row-adjusters-recliners-shields-and-risers,https://www.moparamerica.com/v-2017-dodge-charger--r-t--5-7l-v8-gas/interior-trim--rear-seats-second-row-adjusters-recliners-shields-and-risers,1TV15DX9AA,1TV15DX9AA,Close Out Cover,![Image 60: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Positions:** Right | *Description:** Inner Right Pivot. Armrest Pivot. | MSRP  $8.55,https://www.moparamerica.com/oem-parts/mopar-close-out-cover-1tv15dx9aa
Charger,R/T 5.7L,v-2017-dodge-charger--r-t--5-7l-v8-gas,rear-seat-adjusters,interior-trim--rear-seats-second-row-adjusters-recliners-shields-and-risers,https://www.moparamerica.com/v-2017-dodge-charger--r-t--5-7l-v8-gas/interior-trim--rear-seats-second-row-adjusters-recliners-shields-and-risers,4645939AB,4645939AB,Seat Cushion Retainer,![Image 62: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Description:** Attaching. | MSRP  $13.50 | $8.86,https://www.moparamerica.com/oem-parts/mopar-seat-cushion-retainer-4645939ab
Charger,R/T 5.7L,v-2017-dodge-charger--r-t--5-7l-v8-gas,rear-seat-adjusters,interior-trim--rear-seats-second-row-adjusters-recliners-shields-and-risers,https://www.moparamerica.com/v-2017-dodge-charger--r-t--5-7l-v8-gas/interior-trim--rear-seats-second-row-adjusters-recliners-shields-and-risers,68193479AA,68193479AA,Lock Nut,![Image 64: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | MSRP  $3.50 | $2.26 | +,https://www.moparamerica.com/oem-parts/mopar-lock-nut-68193479aa
Charger,R/T 5.7L,v-2017-dodge-charger--r-t--5-7l-v8-gas,rear-seat-adjusters,interior-trim--rear-seats-second-row-adjusters-recliners-shields-and-risers,https://www.moparamerica.com/v-2017-dodge-charger--r-t--5-7l-v8-gas/interior-trim--rear-seats-second-row-adjusters-recliners-shields-and-risers,68439661AA,68439661AA,Seat Bracket,![Image 66: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | MSRP  $38.30 | $25.25 | +,https://www.moparamerica.com/oem-parts/mopar-seat-bracket-68439661aa
Charger,R/T 5.7L,v-2017-dodge-charger--r-t--5-7l-v8-gas,rear-seat-adjusters,interior-trim--rear-seats-second-row-adjusters-recliners-shields-and-risers,https://www.moparamerica.com/v-2017-dodge-charger--r-t--5-7l-v8-gas/interior-trim--rear-seats-second-row-adjusters-recliners-shields-and-risers,68110214AA,68110214AA,Seat Bracket,![Image 68: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Positions:** Right | *Description:** Right Inboard. | MSRP  $15.85,https://www.moparamerica.com/oem-parts/mopar-seat-bracket-68110214aa
Charger,R/T 5.7L,v-2017-dodge-charger--r-t--5-7l-v8-gas,rear-seat-adjusters,interior-trim--rear-seats-second-row-adjusters-recliners-shields-and-risers,https://www.moparamerica.com/v-2017-dodge-charger--r-t--5-7l-v8-gas/interior-trim--rear-seats-second-row-adjusters-recliners-shields-and-risers,68104426AA,68104426AA,Bushing,![Image 70: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Description:** Armrest Pivot. | MSRP  $5.90 | $3.85,https://www.moparamerica.com/oem-parts/mopar-bushing-68104426aa
Charger,R/T 5.7L,v-2017-dodge-charger--r-t--5-7l-v8-gas,rear-seat-adjusters,interior-trim--rear-seats-second-row-adjusters-recliners-shields-and-risers,https://www.moparamerica.com/v-2017-dodge-charger--r-t--5-7l-v8-gas/interior-trim--rear-seats-second-row-adjusters-recliners-shields-and-risers,1UR14DX9AA,1UR14DX9AA,Close Out Cover,![Image 72: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Positions:** Right | *Description:** Outer Right Pivot. Armrest Pivot. | MSRP  $12.30,https://www.moparamerica.com/oem-parts/mopar-close-out-cover-1ur14dx9aa
Charger,R/T 5.7L,v-2017-dodge-charger--r-t--5-7l-v8-gas,rear-seat-adjusters,interior-trim--rear-seats-second-row-adjusters-recliners-shields-and-risers,https://www.moparamerica.com/v-2017-dodge-charger--r-t--5-7l-v8-gas/interior-trim--rear-seats-second-row-adjusters-recliners-shields-and-risers,68110212AA,68110212AA,Seat Bracket,![Image 74: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Positions:** Right | *Description:** Right Outboard. | MSRP  $33.20,https://www.moparamerica.com/oem-parts/mopar-seat-bracket-68110212aa
Charger,R/T 5.7L,v-2017-dodge-charger--r-t--5-7l-v8-gas,rear-seat-adjusters,interior-trim--rear-seats-second-row-adjusters-recliners-shields-and-risers,https://www.moparamerica.com/v-2017-dodge-charger--r-t--5-7l-v8-gas/interior-trim--rear-seats-second-row-adjusters-recliners-shields-and-risers,1VL64DX9AA,1VL64DX9AA,Assist Strap,![Image 76: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Description:** ASSIST | MSRP  $13.75 | $9.08,https://www.moparamerica.com/oem-parts/mopar-assist-strap-1vl64dx9aa
Charger,R/T 5.7L,v-2017-dodge-charger--r-t--5-7l-v8-gas,rear-seat-adjusters,interior-trim--rear-seats-second-row-adjusters-recliners-shields-and-risers,https://www.moparamerica.com/v-2017-dodge-charger--r-t--5-7l-v8-gas/interior-trim--rear-seats-second-row-adjusters-recliners-shields-and-risers,1VL64LV5AA,1VL64LV5AA,Assist Strap,![Image 78: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | MSRP  $7.25 | $4.79 | +,https://www.moparamerica.com/oem-parts/mopar-assist-strap-1vl64lv5aa
Charger,R/T 5.7L,v-2017-dodge-charger--r-t--5-7l-v8-gas,air-bags,restraints--air-bags,https://www.moparamerica.com/v-2017-dodge-charger--r-t--5-7l-v8-gas/restraints--air-bags,6510026AA,6510026AA,Screw,"![Image 25: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Description:** M6x1.00x15.00. Occupant Restraint Module, Attach. Air Bag Control Module Mounting. Airbag Control Module Mounting. Mounting Acceleration Sensor. Adapter Plate To Floor Pan. Air Bag Module to Body. | MSRP  $3.05 | $1.93",https://www.moparamerica.com/oem-parts/mopar-screw-6510026aa
Charger,R/T 5.7L,v-2017-dodge-charger--r-t--5-7l-v8-gas,air-bags,restraints--air-bags,https://www.moparamerica.com/v-2017-dodge-charger--r-t--5-7l-v8-gas/restraints--air-bags,5LB72DX9AH,5LB72DX9AH,Steering Column Module,![Image 27: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | MSRP  $754.00 | $497.20 | +,https://www.moparamerica.com/oem-parts/mopar-steering-column-module-5lb72dx9ah
Charger,R/T 5.7L,v-2017-dodge-charger--r-t--5-7l-v8-gas,air-bags,restraints--air-bags,https://www.moparamerica.com/v-2017-dodge-charger--r-t--5-7l-v8-gas/restraints--air-bags,5LB73DX9AH,5LB73DX9AH,Steering Column Module,"![Image 29: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | MSRP  $1,090.00 | $715.00 | +",https://www.moparamerica.com/oem-parts/mopar-steering-column-module-5lb73dx9ah
Charger,R/T 5.7L,v-2017-dodge-charger--r-t--5-7l-v8-gas,air-bags,restraints--air-bags,https://www.moparamerica.com/v-2017-dodge-charger--r-t--5-7l-v8-gas/restraints--air-bags,5LB71DX9AI,5LB71DX9AI,Steering Column Module,![Image 31: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | 1,https://www.moparamerica.com/oem-parts/mopar-steering-column-module-5lb71dx9ai
Charger,R/T 5.7L,v-2017-dodge-charger--r-t--5-7l-v8-gas,air-bags,restraints--air-bags,https://www.moparamerica.com/v-2017-dodge-charger--r-t--5-7l-v8-gas/restraints--air-bags,5LB70DX9AH,5LB70DX9AH,Steering Column Module,![Image 33: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Description:** STEERING COLUMN | MSRP  $880.00 | $579.70,https://www.moparamerica.com/oem-parts/mopar-steering-column-module-5lb70dx9ah
