catalogue_leaf_id,variation_id,category_id,subcategory_id,parent_leaf_id,leaf_type,diagram_id,diagram_title_source,assembly_number,source_url,current_snapshot_id,status,source_structure_status,expected_source_row_count,extracted_source_row_count,expected_callout_count,extracted_callout_count,expected_image_count,observed_image_count,processing_started_at,processing_completed_at,exception_code,evidence_notes
leaf-fe3f25c6eaf88c6196986fd6,challenger-rt-57-gas,tax-af8af272135f83a93b2d4728,tax-11a337c7835bf95740da01f2,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t--5-7l-v8-gas/3-6l-gas-engine--engine-mounting,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-3aafbb4e329903938b80052c"", ""taxonomy_locator"": ""markdown:char:116836-116994""}"
leaf-d9334851154786df6d4bb86a,challenger-rt-57-gas,tax-af8af272135f83a93b2d4728,tax-a21cec90521bad264d0385d1,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t--5-7l-v8-gas/3-6l-gas-engine--engine-oiling-oil-pan-and-indicator-dipstick,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-3aafbb4e329903938b80052c"", ""taxonomy_locator"": ""markdown:char:116999-117250""}"
leaf-c0c53a5fa99439f056ac5cab,challenger-rt-57-gas,tax-0bf5d588f30abab2e9cb04d2,tax-92277692db2d7eac77e7474b,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t--5-7l-v8-gas/5-7l-gas-engine--camshaft-and-valve,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-3aafbb4e329903938b80052c"", ""taxonomy_locator"": ""markdown:char:117256-117423""}"
leaf-10433e318df9dad8c2991243,challenger-rt-57-gas,tax-0bf5d588f30abab2e9cb04d2,tax-9823d90cfdc13541506fd981,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t--5-7l-v8-gas/5-7l-gas-engine--crankcase-ventilation,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-3aafbb4e329903938b80052c"", ""taxonomy_locator"": ""markdown:char:117428-117604""}"
leaf-245d917b1b9ea8657a206cc7,challenger-rt-57-gas,tax-0bf5d588f30abab2e9cb04d2,tax-1a66bf5e53a8a2c5fdb21714,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t--5-7l-v8-gas/5-7l-gas-engine--crankshaft-piston-drive-plate-flywheel-and-damper,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-3aafbb4e329903938b80052c"", ""taxonomy_locator"": ""markdown:char:117609-117877""}"
leaf-57f13326178e782066abde42,challenger-rt-57-gas,tax-0bf5d588f30abab2e9cb04d2,tax-29e514d99076726c5d10163f,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t--5-7l-v8-gas/5-7l-gas-engine--cylinder-block,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-3aafbb4e329903938b80052c"", ""taxonomy_locator"": ""markdown:char:117882-118037""}"
leaf-35482aebef4aa6d5b9dde6d5,challenger-rt-57-gas,tax-0bf5d588f30abab2e9cb04d2,tax-13d153656b9267423c372279,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t--5-7l-v8-gas/5-7l-gas-engine--cylinder-head,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-3aafbb4e329903938b80052c"", ""taxonomy_locator"": ""markdown:char:118042-118194""}"
leaf-ef2d40c972b4ce63bff38cf4,challenger-rt-57-gas,tax-0bf5d588f30abab2e9cb04d2,tax-85a689a1df7be46aa2739ecf,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t--5-7l-v8-gas/5-7l-gas-engine--engine-identification-service-engines-and-engine-service-kits,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-3aafbb4e329903938b80052c"", ""taxonomy_locator"": ""markdown:char:118199-118493""}"
leaf-6cfc76c34925996631036db1,challenger-rt-57-gas,tax-0bf5d588f30abab2e9cb04d2,tax-0398235a91c3f574f1a3445c,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t--5-7l-v8-gas/5-7l-gas-engine--engine-mounting,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-3aafbb4e329903938b80052c"", ""taxonomy_locator"": ""markdown:char:118498-118656""}"
leaf-6abbc426712fc3ce4da6ffba,challenger-rt-57-gas,tax-0bf5d588f30abab2e9cb04d2,tax-a7b2c0880cce62cccc687a43,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t--5-7l-v8-gas/5-7l-gas-engine--engine-oiling-oil-pan-and-indicator-dipstick,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-3aafbb4e329903938b80052c"", ""taxonomy_locator"": ""markdown:char:118661-118912""}"
leaf-c16a3c45cdeb8495c4f7bfe1,challenger-rt-57-gas,tax-0bf5d588f30abab2e9cb04d2,tax-50cccb7df7719c31a487300b,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t--5-7l-v8-gas/5-7l-gas-engine--manifolds-and-vacuum-fittings,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-3aafbb4e329903938b80052c"", ""taxonomy_locator"": ""markdown:char:118917-119117""}"
leaf-c0a874c23d0c598013dd395c,challenger-rt-57-gas,tax-0bf5d588f30abab2e9cb04d2,tax-7bb68480d9ba7dab0b4a5a18,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t--5-7l-v8-gas/5-7l-gas-engine--timing-belt-chain-and-cover-and-balance-shaft,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-3aafbb4e329903938b80052c"", ""taxonomy_locator"": ""markdown:char:119122-119370""}"
leaf-a9d95dd2e8066dfcd4a6f1f1,challenger-rt-57-gas,tax-6fc0a4e0616973e72ec2bf73,tax-d6c94b513819eb26fe5f48a6,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t--5-7l-v8-gas/5-7lgas-engine--camshaft-and-valve,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-3aafbb4e329903938b80052c"", ""taxonomy_locator"": ""markdown:char:119376-119541""}"
leaf-e137f6ad43ae9ff0a22dbc25,challenger-rt-57-gas,tax-6fc0a4e0616973e72ec2bf73,tax-7b1334329f60fbd2f5e2be75,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t--5-7l-v8-gas/5-7lgas-engine--crankcase-ventilation,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-3aafbb4e329903938b80052c"", ""taxonomy_locator"": ""markdown:char:119546-119720""}"
leaf-4a7a3afc3760456517d13dc5,challenger-rt-57-gas,tax-6fc0a4e0616973e72ec2bf73,tax-ad4fd38bf44551bd641255d7,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t--5-7l-v8-gas/5-7lgas-engine--crankshaft-piston-drive-plate-flywheel-and-damper,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-3aafbb4e329903938b80052c"", ""taxonomy_locator"": ""markdown:char:119725-119991""}"
leaf-67baa5a95c0a301be1fd43ab,challenger-rt-57-gas,tax-6fc0a4e0616973e72ec2bf73,tax-73226802e0b16b43330cc3d5,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t--5-7l-v8-gas/5-7lgas-engine--cylinder-block,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-3aafbb4e329903938b80052c"", ""taxonomy_locator"": ""markdown:char:119996-120149""}"
leaf-43f1e5c21dae8dcbdf5a2cc7,challenger-rt-57-gas,tax-6fc0a4e0616973e72ec2bf73,tax-797f468b4d3951b74791043e,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t--5-7l-v8-gas/5-7lgas-engine--cylinder-head,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-3aafbb4e329903938b80052c"", ""taxonomy_locator"": ""markdown:char:120154-120304""}"
leaf-de24f21e6509dd14d1756754,challenger-rt-57-gas,tax-6fc0a4e0616973e72ec2bf73,tax-d8d2f37989b8ba7a577665f4,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t--5-7l-v8-gas/5-7lgas-engine--engine-identification-service-engines-and-engine-service-kits,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-3aafbb4e329903938b80052c"", ""taxonomy_locator"": ""markdown:char:120309-120601""}"
leaf-eaa53ae365951349fc25e513,challenger-rt-57-gas,tax-6fc0a4e0616973e72ec2bf73,tax-63add66c4592cebe58f45f87,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t--5-7l-v8-gas/5-7lgas-engine--engine-mounting,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-3aafbb4e329903938b80052c"", ""taxonomy_locator"": ""markdown:char:120606-120762""}"
leaf-c1000f08850082ae5f765750,challenger-rt-57-gas,tax-6fc0a4e0616973e72ec2bf73,tax-9ae84fb1c442c6725a063d4c,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t--5-7l-v8-gas/5-7lgas-engine--engine-oiling-oil-pan-and-indicator-dipstick,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-3aafbb4e329903938b80052c"", ""taxonomy_locator"": ""markdown:char:120767-121016""}"
leaf-de90374cfaa390d814667056,challenger-rt-57-gas,tax-6fc0a4e0616973e72ec2bf73,tax-82b82909b114b434257704cb,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t--5-7l-v8-gas/5-7lgas-engine--manifolds-and-vacuum-fittings,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-3aafbb4e329903938b80052c"", ""taxonomy_locator"": ""markdown:char:121021-121219""}"
leaf-16fb1028bba5f05575ec200d,challenger-rt-57-gas,tax-6fc0a4e0616973e72ec2bf73,tax-9e08fc45ec40e7ebe4aa622d,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t--5-7l-v8-gas/5-7lgas-engine--timing-belt-chain-and-cover-and-balance-shaft,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-3aafbb4e329903938b80052c"", ""taxonomy_locator"": ""markdown:char:121224-121470""}"
leaf-9e88b0a0720d2afd7a74aff9,challenger-rt-57-gas,tax-ab3af5144be175d90c3058f7,tax-eabdfcc573e0957697ad9878,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t--5-7l-v8-gas/6-2l-gas-engine--camshaft-and-valve,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-3aafbb4e329903938b80052c"", ""taxonomy_locator"": ""markdown:char:121476-121643""}"
leaf-e5b0a5a988f4c53dbefc7999,challenger-rt-57-gas,tax-ab3af5144be175d90c3058f7,tax-ba5e96e0c7a55c3a72477cf3,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t--5-7l-v8-gas/6-2l-gas-engine--crankshaft-piston-drive-plate-flywheel-and-damper,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-3aafbb4e329903938b80052c"", ""taxonomy_locator"": ""markdown:char:121648-121916""}"
leaf-97f69754aa80177f58dc9750,challenger-rt-57-gas,tax-ab3af5144be175d90c3058f7,tax-db9eb3b71990a388a3e48c13,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t--5-7l-v8-gas/6-2l-gas-engine--engine-mounting,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-3aafbb4e329903938b80052c"", ""taxonomy_locator"": ""markdown:char:121921-122079""}"
leaf-f2a8661db85630bf71d77164,challenger-rt-57-gas,tax-ab3af5144be175d90c3058f7,tax-c1c0cc16b1300a4a152377c6,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t--5-7l-v8-gas/6-2l-gas-engine--engine-oil-cooler,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-3aafbb4e329903938b80052c"", ""taxonomy_locator"": ""markdown:char:122084-122248""}"
leaf-1c87be8b477e3b1ad5c0c98e,challenger-rt-57-gas,tax-ab3af5144be175d90c3058f7,tax-59ec503a1ea04af3c363901c,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t--5-7l-v8-gas/6-2l-gas-engine--engine-oiling-oil-pan-and-indicator-dipstick,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-3aafbb4e329903938b80052c"", ""taxonomy_locator"": ""markdown:char:122253-122504""}"
leaf-78884155ddd0afc123ff9977,challenger-rt-57-gas,tax-ab3af5144be175d90c3058f7,tax-07129ff0265fe3a0fbd442e5,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t--5-7l-v8-gas/6-2l-gas-engine--manifolds-and-vacuum-fittings,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-3aafbb4e329903938b80052c"", ""taxonomy_locator"": ""markdown:char:122509-122709""}"
leaf-3ee03954d7d93e96325fed11,challenger-rt-57-gas,tax-b8a82997e9cddd54857da72c,tax-71f977bed711d338e1e12686,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t--5-7l-v8-gas/6-4l-gas-engine--camshaft-and-valve,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-3aafbb4e329903938b80052c"", ""taxonomy_locator"": ""markdown:char:122715-122882""}"
leaf-b41909155a5e895ef0f5c1eb,challenger-rt-57-gas,tax-b8a82997e9cddd54857da72c,tax-1c87bb018f482b03f408728c,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t--5-7l-v8-gas/6-4l-gas-engine--crankshaft-piston-drive-plate-flywheel-and-damper,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-3aafbb4e329903938b80052c"", ""taxonomy_locator"": ""markdown:char:122887-123155""}"
leaf-c4f41ae4f9ac43b432c3a0ab,challenger-rt-57-gas,tax-b8a82997e9cddd54857da72c,tax-0f97d0f09a58519646eeeeb7,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t--5-7l-v8-gas/6-4l-gas-engine--engine-mounting,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-3aafbb4e329903938b80052c"", ""taxonomy_locator"": ""markdown:char:123160-123318""}"
leaf-783e54173b1c76d859e2f17e,challenger-rt-57-gas,tax-b8a82997e9cddd54857da72c,tax-60bf32c582162b020c5bfb75,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t--5-7l-v8-gas/6-4l-gas-engine--engine-oil-cooler,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-3aafbb4e329903938b80052c"", ""taxonomy_locator"": ""markdown:char:123323-123487""}"
leaf-7a5141c929e40d958c673c03,challenger-rt-57-gas,tax-b8a82997e9cddd54857da72c,tax-986de32d03c8dd7e2f0771d2,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t--5-7l-v8-gas/6-4l-gas-engine--engine-oiling-oil-pan-and-indicator-dipstick,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-3aafbb4e329903938b80052c"", ""taxonomy_locator"": ""markdown:char:123492-123743""}"
leaf-748b4992542277c6a7050b37,challenger-rt-57-gas,tax-b8a82997e9cddd54857da72c,tax-42658921c99b54f0d1c36c78,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t--5-7l-v8-gas/6-4l-gas-engine--manifolds-and-vacuum-fittings,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-3aafbb4e329903938b80052c"", ""taxonomy_locator"": ""markdown:char:123748-123948""}"
leaf-752b36c968ab867437285e42,challenger-rt-57-gas,tax-e6200b9235cc7ffa188c7d13,tax-d5ca8b4d2dc6d3b6daf8b7a0,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t--5-7l-v8-gas/845re-8-speed-automatic-transmission--automatic-transmission-transaxle-and-torque-converter,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-3aafbb4e329903938b80052c"", ""taxonomy_locator"": ""markdown:char:123954-124273""}"
leaf-c189b6c2fc14da901b326166,challenger-rt-57-gas,tax-e6200b9235cc7ffa188c7d13,tax-95d01949d3e6df66508f0277,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t--5-7l-v8-gas/845re-8-speed-automatic-transmission--gearshift-controls-and-related-parts,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-3aafbb4e329903938b80052c"", ""taxonomy_locator"": ""markdown:char:124278-124542""}"
leaf-7e41bfcd7f5b26aa85bfac4d,challenger-rt-57-gas,tax-e6200b9235cc7ffa188c7d13,tax-ff80427977b1a68086043461,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t--5-7l-v8-gas/845re-8-speed-automatic-transmission--mounting-and-skid-plate,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-3aafbb4e329903938b80052c"", ""taxonomy_locator"": ""markdown:char:124547-124772""}"
leaf-eab613ff23eba8e6f0023bad,challenger-rt-57-gas,tax-e6200b9235cc7ffa188c7d13,tax-bf14606ceaf9789e5114bbe7,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t--5-7l-v8-gas/845re-8-speed-automatic-transmission--oil-pump,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-3aafbb4e329903938b80052c"", ""taxonomy_locator"": ""markdown:char:124777-124957""}"
leaf-938f787450a3d5ddbb6dcf05,challenger-rt-57-gas,tax-e6200b9235cc7ffa188c7d13,tax-e8971f0a2bc394511081b7d0,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t--5-7l-v8-gas/845re-8-speed-automatic-transmission--valve-body-accumulator-solenoid-and-parking-sprag,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-3aafbb4e329903938b80052c"", ""taxonomy_locator"": ""markdown:char:124962-125269""}"
leaf-8a8c14dde4046dc8221296a1,challenger-rt-57-gas,tax-a5f2dd43b036dadba37f1480,tax-e99895c5f3c3161cda410c3b,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t--5-7l-v8-gas/8hp70-8-speed-automatic-transmission--automatic-transmission-transaxle-and-torque-converter,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-3aafbb4e329903938b80052c"", ""taxonomy_locator"": ""markdown:char:125275-125594""}"
leaf-87557cf22fdb01ebc6a837cc,challenger-rt-57-gas,tax-a5f2dd43b036dadba37f1480,tax-c8c3bbb83d6b2796e1424001,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t--5-7l-v8-gas/8hp70-8-speed-automatic-transmission--case-extension-oil-pan-and-indicator-dipstick,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-3aafbb4e329903938b80052c"", ""taxonomy_locator"": ""markdown:char:125599-125900""}"
leaf-d671d6ec181782275c3e9d67,challenger-rt-57-gas,tax-a5f2dd43b036dadba37f1480,tax-a35198d76f5965614d0910d7,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t--5-7l-v8-gas/8hp70-8-speed-automatic-transmission--gearshift-controls-and-related-parts,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-3aafbb4e329903938b80052c"", ""taxonomy_locator"": ""markdown:char:125905-126169""}"
leaf-3ab754ed89e3055751c9de5d,challenger-rt-57-gas,tax-a5f2dd43b036dadba37f1480,tax-d7d73a281fc5536c40da728b,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t--5-7l-v8-gas/8hp70-8-speed-automatic-transmission--mounting-and-skid-plate,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-3aafbb4e329903938b80052c"", ""taxonomy_locator"": ""markdown:char:126174-126399""}"
leaf-993b0e28bed53a5ccb5a11cb,challenger-rt-57-gas,tax-a5f2dd43b036dadba37f1480,tax-5f1c45881729a9b49f1d85a5,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t--5-7l-v8-gas/8hp70-8-speed-automatic-transmission--oil-pump,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-3aafbb4e329903938b80052c"", ""taxonomy_locator"": ""markdown:char:126404-126584""}"
leaf-7bc86fe9dcb84ff05f13eeb8,challenger-rt-57-gas,tax-a5f2dd43b036dadba37f1480,tax-93b809f63a54cedda039f0ea,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t--5-7l-v8-gas/8hp70-8-speed-automatic-transmission--valve-body-accumulator-solenoid-and-parking-sprag,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-3aafbb4e329903938b80052c"", ""taxonomy_locator"": ""markdown:char:126589-126896""}"
leaf-aefde75b8dc21112107f2d9c,challenger-rt-57-gas,tax-c754975022e9e2e5c92b7728,tax-86c9f3e5db3483994f9e1234,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t--5-7l-v8-gas/8hp90-8-speed-automatic-transmission--automatic-transmission-transaxle-and-torque-converter,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-3aafbb4e329903938b80052c"", ""taxonomy_locator"": ""markdown:char:126902-127221""}"
leaf-d139484fe45bfde6394a9fa3,challenger-rt-57-gas,tax-c754975022e9e2e5c92b7728,tax-a482babf5b61151063006139,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t--5-7l-v8-gas/8hp90-8-speed-automatic-transmission--gearshift-controls-and-related-parts,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-3aafbb4e329903938b80052c"", ""taxonomy_locator"": ""markdown:char:127226-127490""}"
leaf-075a8a2f4d5dbb49b01b1d9e,challenger-rt-57-gas,tax-c754975022e9e2e5c92b7728,tax-99b7207025064b3b76ece554,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t--5-7l-v8-gas/8hp90-8-speed-automatic-transmission--mounting-and-skid-plate,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-3aafbb4e329903938b80052c"", ""taxonomy_locator"": ""markdown:char:127495-127720""}"
leaf-7e2a00c06fb04045179a3d39,challenger-rt-57-gas,tax-2750898cd4b22c7fda089ccd,tax-656d230406a50903cd5a5557,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t--5-7l-v8-gas/accessories-audio-video-and-electronics-accessories--remote-start,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-3aafbb4e329903938b80052c"", ""taxonomy_locator"": ""markdown:char:151414-151622""}"
leaf-5b45e437794e5193ee350ca9,challenger-rt-57-gas,tax-2750898cd4b22c7fda089ccd,tax-f8c4c522b0542ec56934ac4a,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t--5-7l-v8-gas/accessories-audio-video-and-electronics-accessories--security,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-3aafbb4e329903938b80052c"", ""taxonomy_locator"": ""markdown:char:151627-151823""}"
leaf-4b87acb17d3636c5cd83acfa,challenger-rt-57-gas,tax-06fe3f1df6e294d9bcd9f8b4,tax-17df3307e4e8402650eb633d,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t--5-7l-v8-gas/accessories-crate-engines--engines,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-3aafbb4e329903938b80052c"", ""taxonomy_locator"": ""markdown:char:151829-151970""}"
leaf-b46c70afd4359c844642b129,challenger-rt-57-gas,tax-59254db7e91276cbc2e4bf66,tax-a588d02dbeedee513c3515d3,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t--5-7l-v8-gas/accessories-drag-pak--race-kits,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-3aafbb4e329903938b80052c"", ""taxonomy_locator"": ""markdown:char:151976-152113""}"
leaf-e532a1f92429dc7f9b8bfe15,challenger-rt-57-gas,tax-fc5446a329a8f91e53de34bf,tax-4aad4867da2d2fc3a63b8f1b,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t--5-7l-v8-gas/accessories-exterior-accessories--covers,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-3aafbb4e329903938b80052c"", ""taxonomy_locator"": ""markdown:char:152119-152271""}"
leaf-43e4db1cb91f5cb648b5f6df,challenger-rt-57-gas,tax-fc5446a329a8f91e53de34bf,tax-79beae32781c6ac2b74cbe67,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t--5-7l-v8-gas/accessories-exterior-accessories--exterior-appearance,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-3aafbb4e329903938b80052c"", ""taxonomy_locator"": ""markdown:char:152276-152467""}"
leaf-6cd0cbb1bdd5282e79f93eed,challenger-rt-57-gas,tax-fc5446a329a8f91e53de34bf,tax-ee13600083d721cdfc26375d,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t--5-7l-v8-gas/accessories-exterior-accessories--license-plate,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-3aafbb4e329903938b80052c"", ""taxonomy_locator"": ""markdown:char:152472-152645""}"
leaf-95b7a1e880e9c311c200c71a,challenger-rt-57-gas,tax-fc5446a329a8f91e53de34bf,tax-1555dd95ad81ecf6bcfcc8fb,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t--5-7l-v8-gas/accessories-exterior-accessories--locks,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-3aafbb4e329903938b80052c"", ""taxonomy_locator"": ""markdown:char:152650-152799""}"
leaf-d13ab59d6bd2af7274d8d9fd,challenger-rt-57-gas,tax-fc5446a329a8f91e53de34bf,tax-41ba4e72afa14b82600c0435,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t--5-7l-v8-gas/accessories-exterior-accessories--protective-guards,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-3aafbb4e329903938b80052c"", ""taxonomy_locator"": ""markdown:char:152804-152989""}"
